time,fix,NumSat,latitude,longitude,altitude,speed,ground_course,covariance
306.073636055,True,12,40.2678168333,-111.635153,1490.2,1.2449555556,4.5558329465,0.4624
306.245888948,True,12,40.2678166667,-111.635156333,1490.2,1.2449555556,4.5558329465,0.4624
306.472119093,True,12,40.2678165,-111.6351595,1490.2,1.2449555556,4.5558329465,0.4624
306.673156023,True,12,40.2678163333,-111.6351625,1490.1,1.2449555556,4.5558329465,0.4624
306.874063015,True,12,40.267816,-111.635165667,1490.1,1.2449555556,4.5558329465,0.4624
307.045392036,True,12,40.2678155,-111.635168667,1490.1,1.2140888889,4.5272095468,0.4624
307.25544095,True,12,40.2678151667,-111.635171833,1490.1,1.4265544444,4.5362852589,0.4624
307.695784092,True,12,40.2678141667,-111.635177833,1490.1,1.4265544444,4.5362852589,0.4624
307.844155073,True,12,40.2678136667,-111.635180833,1490.1,1.4265544444,4.5362852589,0.4624
308.073905945,True,12,40.267813,-111.6351835,1490.1,1.0448366667,4.4813073874,0.4624
308.273118019,True,12,40.2678126667,-111.635186333,1490.1,1.0448366667,4.4813073874,0.4624
308.646469116,True,12,40.2678118333,-111.6351925,1490,1.2428977778,4.508010925,0.4624
308.855508089,True,12,40.2678111667,-111.6351955,1490,1.4311844444,4.4523349218,0.4624
309.101514101,True,12,40.2678105,-111.635198667,1490.1,1.3226366667,4.4526839877,0.4624
309.280831099,True,12,40.26781,-111.6352015,1490.1,1.3226366667,4.4526839877,0.4624
309.447052002,True,12,40.2678096667,-111.6352045,1490.1,1.3226366667,4.4526839877,0.4624
309.674680948,True,12,40.2678093333,-111.635207333,1490.1,1.3226366667,4.4526839877,0.4624
309.902879,True,12,40.267809,-111.635210167,1490.1,1.3226366667,4.4526839877,0.4624
310.060336113,True,12,40.2678083333,-111.635213333,1490.1,1.3226366667,4.4526839877,0.4624
310.246451139,True,12,40.2678076667,-111.635216333,1490.1,1.31955,4.4741515375,0.4624
310.475944042,True,12,40.2678073333,-111.635219333,1490.1,1.31955,4.4741515375,0.4624
310.701301098,True,12,40.2678071667,-111.6352225,1490.1,1.31955,4.4741515375,0.4624
310.880829096,True,12,40.2678068333,-111.635225833,1490.1,1.31955,4.4741515375,0.4624
311.045938969,True,12,40.2678063333,-111.635228833,1490.1,1.31955,4.4741515375,0.4624
311.274847031,True,12,40.2678058333,-111.635232,1490.1,1.3457866667,4.5467572344,0.4624
311.485784054,True,12,40.2678055,-111.635235,1490.1,1.3457866667,4.5467572344,0.4624
311.661370993,True,12,40.2678051667,-111.635237833,1490.1,1.3457866667,4.5467572344,0.4624
311.844697952,True,12,40.267805,-111.635241167,1490.1,1.3457866667,4.5467572344,0.4624
312.074419022,True,12,40.2678048333,-111.635244333,1490.1,1.3457866667,4.5467572344,0.4624
312.302294016,True,12,40.2678045,-111.635247333,1490,1.3457866667,4.5467572344,0.4624
312.64784193,True,12,40.2678038333,-111.635253,1490,1.0592411111,4.6329764994,0.4624
312.875684023,True,12,40.2678036667,-111.635256,1490,1.3679077778,4.6141269435,0.4624
313.086831093,True,12,40.2678033333,-111.635259,1490.1,1.3679077778,4.6141269435,0.4624
313.262299061,True,12,40.267803,-111.635261833,1490.1,1.3679077778,4.6141269435,0.4624
313.445673943,True,12,40.2678025,-111.635264667,1490.1,1.3679077778,4.6141269435,0.4624
313.674359083,True,12,40.2678021667,-111.635267667,1490.1,1.3679077778,4.6141269435,0.4624
313.887548923,True,12,40.2678018333,-111.6352705,1490.1,1.3679077778,4.6141269435,0.4624
314.102366924,True,12,40.2678015,-111.635273667,1490,1.3679077778,4.6141269435,0.4624
314.248577118,True,12,40.2678011667,-111.635277,1490,1.2562733333,4.5855035438,0.4624
314.47520113,True,12,40.2678008333,-111.63528,1490,1.2562733333,4.5855035438,0.4624
314.674499989,True,12,40.2678003333,-111.635283167,1490,1.3365266667,4.5556584136,0.4624
314.862303019,True,12,40.2677998333,-111.635286,1490.1,1.3365266667,4.5556584136,0.4624
315.045413971,True,12,40.2677993333,-111.635288667,1490,1.3365266667,4.5556584136,0.4624
315.275131941,True,12,40.267799,-111.635292,1490,1.3365266667,4.5556584136,0.4624
315.486464024,True,12,40.2677985,-111.635295167,1490,1.3365266667,4.5556584136,0.4624
315.702391148,True,12,40.267798,-111.635298,1490,1.3365266667,4.5556584136,0.4624
315.848727942,True,12,40.2677975,-111.635301,1490,1.3365266667,4.5556584136,0.4624
316.075622082,True,12,40.2677971667,-111.635304,1490,1.2110022222,4.5467572344,0.4624
316.275898933,True,12,40.2677968333,-111.635307,1490,1.2110022222,4.5467572344,0.4624
316.648038149,True,12,40.267796,-111.635313333,1490,1.3427,4.5385541869,0.4624
316.875967979,True,12,40.2677955,-111.635316333,1490,1.3427,4.5385541869,0.4624
317.277442932,True,12,40.2677946667,-111.635322,1489.9,1.2398111111,4.5200536968,0.4624
317.449897051,True,12,40.2677941667,-111.635325333,1489.9,1.6225577778,4.5588000062,0.4624
317.677781105,True,12,40.2677936667,-111.6353285,1489.9,1.24547,4.5214499602,0.4624
317.876948118,True,12,40.2677931667,-111.635331667,1489.9,1.24547,4.5214499602,0.4624
318.101712942,True,12,40.2677926667,-111.635334667,1489.9,1.24547,4.5214499602,0.4624
318.249194145,True,12,40.2677923333,-111.635337167,1489.8,1.24547,4.5214499602,0.4624
318.485703945,True,12,40.2677921667,-111.635340167,1489.7,1.24547,4.5214499602,0.4624
318.878333092,True,12,40.2677916667,-111.635346667,1489.8,1.4280977778,4.6019096387,0.4624
319.050548077,True,12,40.2677916667,-111.6353495,1489.7,1.4280977778,4.6019096387,0.4624
319.248842001,True,12,40.2677915,-111.635352167,1489.7,1.2459844444,4.6317547689,0.4624
319.477890015,True,12,40.2677913333,-111.635355167,1489.7,1.2459844444,4.6317547689,0.4624
319.702705145,True,12,40.267791,-111.635358333,1489.7,1.2459844444,4.6317547689,0.4624
319.850108147,True,12,40.2677906667,-111.6353615,1489.7,1.2459844444,4.6317547689,0.4624
320.059983015,True,12,40.2677901667,-111.635364667,1489.7,1.2459844444,4.6317547689,0.4624
320.306060076,True,12,40.2677895,-111.635367833,1489.7,1.32418,4.4277257794,0.4624
320.650758028,True,12,40.2677885,-111.6353735,1489.7,1.0870211111,4.4582690413,0.4624
320.879477024,True,12,40.267788,-111.635376667,1489.6,1.3740811111,4.4739770046,0.4624
321.0787251,True,12,40.2677873333,-111.635379667,1489.6,1.2516433333,4.4409902817,0.4624
321.266047001,True,12,40.2677866667,-111.635382667,1489.6,1.2516433333,4.4409902817,0.4624
321.451000929,True,12,40.2677861667,-111.635385667,1489.6,1.2516433333,4.4409902817,0.4624
321.661185026,True,12,40.2677858333,-111.635388333,1489.6,1.2516433333,4.4409902817,0.4624
322.086259127,True,12,40.2677853333,-111.635394333,1489.5,1.5021777778,4.6149996081,0.4624
322.253000021,True,12,40.2677848333,-111.6353975,1489.5,1.5021777778,4.6149996081,0.4624
322.480674982,True,12,40.2677845,-111.635400667,1489.5,1.5021777778,4.6149996081,0.4624
322.708523035,True,12,40.2677841667,-111.635403333,1489.5,1.1657311111,4.5778240951,0.4624
322.866039038,True,12,40.267784,-111.635406167,1489.4,1.1657311111,4.5778240951,0.4624
323.053812027,True,12,40.267784,-111.635409167,1489.4,1.1657311111,4.5778240951,0.4624
323.279156923,True,12,40.2677836667,-111.635412167,1489.4,1.1657311111,4.5778240951,0.4624
323.506992102,True,12,40.2677833333,-111.635415333,1489.4,1.4682244444,4.6094145545,0.4624
323.702548981,True,12,40.267783,-111.635418667,1489.4,1.4682244444,4.6094145545,0.4624
323.852566957,True,12,40.2677825,-111.6354215,1489.3,1.4682244444,4.6094145545,0.4624
324.079220057,True,12,40.2677821667,-111.635424333,1489.3,1.36122,4.5460591027,0.4624
324.276793003,True,12,40.2677818333,-111.6354275,1489.3,1.4049477778,4.5575782757,0.4624
324.650366068,True,12,40.267781,-111.635433667,1489.3,1.38437,4.5298275406,0.4624
324.880182981,True,12,40.2677805,-111.6354365,1489.3,1.38437,4.5298275406,0.4624
325.090147972,True,12,40.2677801667,-111.635439167,1489.2,1.0859922222,4.6144760094,0.4624
325.306225061,True,12,40.2677801667,-111.635442167,1489.2,1.0859922222,4.6144760094,0.4624
325.453459024,True,12,40.26778,-111.635445167,1489.2,1.0859922222,4.6144760094,0.4624
325.651580095,True,12,40.2677796667,-111.635448167,1489.1,1.0859922222,4.6144760094,0.4624
325.876863003,True,12,40.2677791667,-111.6354515,1489.1,1.3267522222,4.5996407107,0.4624
326.066249132,True,12,40.2677788333,-111.635454167,1489.1,1.3267522222,4.5996407107,0.4624
326.250307083,True,12,40.2677788333,-111.635457,1489.1,1.3267522222,4.5996407107,0.4624
326.47974205,True,12,40.2677788333,-111.635460333,1489.1,1.4255255556,4.7052331305,0.4624
326.684823036,True,12,40.2677786667,-111.6354635,1489.1,1.3072033333,4.6568875102,0.4624
327.053399086,True,12,40.2677781667,-111.635469833,1489.1,1.3072033333,4.6568875102,0.4624
327.263343096,True,12,40.267778,-111.6354725,1489.1,1.1595577778,4.6724209405,0.4624
327.480353117,True,12,40.2677778333,-111.6354755,1489,1.5119522222,4.6303585055,0.4624
327.667796135,True,12,40.2677776667,-111.635478833,1489,1.5119522222,4.6303585055,0.4624
327.850960016,True,12,40.2677775,-111.635482,1489,1.5119522222,4.6303585055,0.4624
328.080541134,True,12,40.2677771667,-111.635485,1489,1.5119522222,4.6303585055,0.4624
328.290889025,True,12,40.267777,-111.635487833,1489,1.1919677778,4.6464155347,0.4624
328.654267073,True,12,40.267777,-111.635494,1489,1.3072033333,4.69685555,0.4624
328.864181995,True,12,40.267777,-111.635496833,1489,1.3072033333,4.69685555,0.4624
329.080191135,True,12,40.2677766667,-111.635499833,1489,1.3694511111,4.6474627322,0.4624
329.282278061,True,12,40.2677765,-111.635503,1489,1.3694511111,4.6474627322,0.4624
329.453799009,True,12,40.2677763333,-111.635506167,1489,1.3694511111,4.6474627322,0.4624
329.680491924,True,12,40.2677761667,-111.635509,1489,1.3030877778,4.7031387354,0.4624
329.876049042,True,12,40.2677761667,-111.635512,1489,1.2969144444,4.6794022575,0.4624
330.082056999,True,12,40.2677758333,-111.635515167,1489,1.2969144444,4.6794022575,0.4624
330.254120111,True,12,40.2677755,-111.635518167,1488.9,1.2969144444,4.6794022575,0.4624
330.483556032,True,12,40.2677753333,-111.635521333,1488.9,1.2969144444,4.6794022575,0.4624
330.681159973,True,12,40.2677751667,-111.635524333,1488.9,1.2259211111,4.6692793479,0.4624
330.906368017,True,12,40.267775,-111.6355275,1488.9,1.2259211111,4.6692793479,0.4624
331.052688122,True,12,40.2677746667,-111.635530833,1488.9,1.2259211111,4.6692793479,0.4624
331.263778925,True,12,40.2677741667,-111.635534333,1488.9,1.2259211111,4.6692793479,0.4624
331.509803057,True,12,40.2677738333,-111.6355375,1488.9,1.4183233333,4.6052257643,0.4624
331.682996035,True,12,40.2677735,-111.6355405,1488.9,1.4183233333,4.6052257643,0.4624
331.855175972,True,12,40.2677733333,-111.6355435,1488.8,1.4183233333,4.6052257643,0.4624
332.053301096,True,12,40.2677731667,-111.635547,1488.8,1.4183233333,4.6052257643,0.4624
332.281155109,True,12,40.2677731667,-111.63555,1488.8,1.2218055556,4.67835506,0.4624
332.506376028,True,12,40.267773,-111.635553333,1488.8,1.4656522222,4.7139597767,0.4624
332.654658079,True,12,40.2677731667,-111.6355565,1488.8,1.4656522222,4.7139597767,0.4624
332.863788128,True,12,40.2677731667,-111.635559167,1488.8,1.4656522222,4.7139597767,0.4624
333.109622002,True,12,40.2677731667,-111.635562,1488.8,1.3787111111,4.7204174949,0.4624
333.289186954,True,12,40.2677731667,-111.635565167,1488.8,1.3787111111,4.7204174949,0.4624
333.455413103,True,12,40.2677731667,-111.635568333,1488.8,1.3787111111,4.7204174949,0.4624
333.653281927,True,12,40.2677728333,-111.6355715,1488.7,1.3787111111,4.7204174949,0.4624
333.879377127,True,12,40.2677726667,-111.635574667,1488.7,1.3298388889,4.6408304811,0.4624
334.069689035,True,12,40.2677725,-111.635577667,1488.7,1.3298388889,4.6408304811,0.4624
334.253975153,True,12,40.2677723333,-111.635581167,1488.7,1.3298388889,4.6408304811,0.4624
334.480486155,True,12,40.2677721667,-111.635584333,1488.7,1.23158,4.6506043249,0.4624
334.681702137,True,12,40.267772,-111.635587333,1488.7,1.3745955556,4.6232026556,0.4624
334.890087128,True,12,40.2677716667,-111.6355905,1488.7,1.3745955556,4.6232026556,0.4624
335.056308985,True,12,40.2677715,-111.635593333,1488.7,1.3745955556,4.6232026556,0.4624
335.25417304,True,12,40.2677713333,-111.635596333,1488.7,1.3745955556,4.6232026556,0.4624
335.494987011,True,12,40.2677713333,-111.635599667,1488.7,1.3905433333,4.7612581994,0.4624
335.668842077,True,12,40.2677713333,-111.635602667,1488.7,1.3905433333,4.7612581994,0.4624
335.857605934,True,12,40.2677711667,-111.635605833,1488.7,1.3905433333,4.7612581994,0.4624
336.065557003,True,12,40.267771,-111.635609167,1488.7,1.3905433333,4.7612581994,0.4624
336.281607151,True,12,40.2677708333,-111.635612,1488.7,1.0916511111,4.6593309711,0.4624
336.655339956,True,12,40.2677706667,-111.635618,1488.7,1.3648211111,4.6399578164,0.4624
336.855142117,True,12,40.2677705,-111.635621167,1488.6,1.3648211111,4.6399578164,0.4624
337.08417511,True,12,40.2677705,-111.635624167,1488.6,1.3637922222,4.6816711856,0.4624
337.270420074,True,12,40.2677703333,-111.635627167,1488.6,1.3637922222,4.6816711856,0.4624
337.463894129,True,12,40.2677701667,-111.635630333,1488.6,1.3637922222,4.6816711856,0.4624
337.683608055,True,12,40.2677701667,-111.635633667,1488.5,1.3637922222,4.6816711856,0.4624
337.879065037,True,12,40.26777,-111.635637167,1488.6,1.23621,4.6420522115,0.4624
338.085417986,True,12,40.2677696667,-111.635640167,1488.6,1.39826,4.6488589956,0.4624
338.256349087,True,12,40.2677695,-111.635643333,1488.5,1.39826,4.6488589956,0.4624
338.486011982,True,12,40.2677696667,-111.6356465,1488.5,1.2259211111,4.7113417828,0.4624
338.683768988,True,12,40.26777,-111.6356495,1488.5,1.4095777778,4.8106510173,0.4624
338.871274948,True,12,40.2677703333,-111.635652667,1488.6,1.4095777778,4.8106510173,0.4624
339.064746141,True,12,40.2677703333,-111.6356555,1488.5,1.4095777778,4.8106510173,0.4624
339.284402132,True,12,40.26777,-111.635658833,1488.5,1.4095777778,4.8106510173,0.4624
339.479607105,True,12,40.2677696667,-111.635662,1488.5,1.3329255556,4.6195374642,0.4624
339.8577981,True,12,40.2677693333,-111.635668167,1488.5,1.3329255556,4.6195374642,0.4624
340.085639,True,12,40.267769,-111.635671333,1488.5,1.3329255556,4.6195374642,0.4624
340.284421921,True,12,40.2677688333,-111.635674333,1488.4,1.3735666667,4.6958083525,0.4624
340.655421019,True,12,40.2677685,-111.6356805,1488.4,1.3998033333,4.6699774796,0.4624
340.884133101,True,12,40.2677681667,-111.6356835,1488.3,1.3998033333,4.6699774796,0.4624
341.079860926,True,12,40.267768,-111.635686833,1488.3,1.4934322222,4.601211507,0.4624
341.458709955,True,12,40.2677673333,-111.635693333,1488.2,1.3529888889,4.5708427781,0.4624
341.685595989,True,12,40.267767,-111.6356965,1488.3,1.3529888889,4.5708427781,0.4624
341.88546896,True,12,40.2677668333,-111.6356995,1488.3,1.3123477778,4.6762606649,0.4624
342.086982012,True,12,40.2677668333,-111.635702667,1488.2,1.3123477778,4.6762606649,0.4624
342.258060932,True,12,40.2677666667,-111.635705667,1488.2,1.2475277778,4.6626470967,0.4624
342.486124039,True,12,40.2677665,-111.635708667,1488.1,1.2701633333,4.6727700064,0.4624
342.680751085,True,12,40.2677663333,-111.635711667,1488.1,1.3231511111,4.6916195623,0.4624
342.887351036,True,12,40.2677661667,-111.635714333,1488,1.0952522222,4.6654396235,0.4624
343.05873704,True,12,40.267766,-111.635717,1488,1.0952522222,4.6654396235,0.4624
343.286565065,True,12,40.2677658333,-111.635720167,1488,1.0952522222,4.6654396235,0.4624
343.485327959,True,12,40.2677653333,-111.635723,1487.9,1.1724188889,4.6094145545,0.4624
343.669466019,True,12,40.267765,-111.635725833,1487.9,1.3313822222,4.6122070813,0.4624
343.859121084,True,12,40.2677645,-111.635728833,1487.8,1.3313822222,4.6122070813,0.4624
344.069288969,True,12,40.2677641667,-111.6357315,1487.8,1.3313822222,4.6122070813,0.3844
344.286119938,True,12,40.2677638333,-111.6357345,1487.7,1.3138911111,4.5916121962,0.3844
344.658020973,True,12,40.267763,-111.635740667,1487.7,1.3931155556,4.5788712926,0.3844
344.858680964,True,12,40.2677625,-111.635743833,1487.7,1.3931155556,4.5788712926,0.3844
345.086287022,True,12,40.2677621667,-111.635747167,1487.7,1.3303533333,4.608367357,0.3844
345.270251989,True,12,40.267762,-111.635750167,1487.6,1.3905433333,4.6701520125,0.3844
345.459238052,True,12,40.267762,-111.635753667,1487.6,1.3905433333,4.6701520125,0.3844
345.669238091,True,12,40.2677616667,-111.635757,1487.6,1.3905433333,4.6701520125,0.3844
345.886059046,True,12,40.2677613333,-111.635760333,1487.5,1.3766533333,4.6593309711,0.3844
346.094440937,True,12,40.2677613333,-111.635763667,1487.5,1.4975477778,4.7102945853,0.3844
346.260152102,True,12,40.2677613333,-111.635766833,1487.5,1.4975477778,4.7102945853,0.3844
346.489195108,True,12,40.2677613333,-111.63577,1487.5,1.5011488889,4.7116908487,0.3844
346.684739113,True,12,40.267761,-111.635773333,1487.5,1.3766533333,4.6273914458,0.4624
346.874690056,True,12,40.2677606667,-111.6357765,1487.5,1.3488733333,4.6095890874,0.4624
347.060039997,True,12,40.2677603333,-111.635779667,1487.5,1.3488733333,4.6095890874,0.4624
347.270146132,True,12,40.26776,-111.635782667,1487.6,1.3488733333,4.6095890874,0.4624
347.487667084,True,12,40.2677596667,-111.635785667,1487.5,1.5160677778,4.6090654887,0.4624
347.789731979,True,12,40.2677595,-111.6357895,1487.5,1.48623,4.6286131763,0.4624
347.976532936,True,12,40.2677591667,-111.635792833,1487.6,1.48623,4.6286131763,0.4624
348.170944929,True,12,40.2677588333,-111.635796167,1487.6,1.48623,4.6286131763,0.4624
348.403845072,True,12,40.2677585,-111.635799333,1487.6,1.2912555556,4.605923896,0.4624
348.660403013,True,12,40.2677581667,-111.635805333,1487.6,1.2912555556,4.605923896,0.4624
348.890175104,True,12,40.2677578333,-111.635808667,1487.6,1.2912555556,4.605923896,0.4624
349.089064121,True,12,40.2677576667,-111.635812,1487.7,1.3576188889,4.6101126862,0.4624
349.4634161,True,12,40.267757,-111.635818333,1487.7,1.3303533333,4.6174430691,0.4624
349.661600113,True,12,40.2677568333,-111.635821333,1487.7,1.3303533333,4.6174430691,0.4624
349.887217999,True,12,40.2677566667,-111.635824667,1487.7,1.4610222222,4.6734681381,0.4624
350.077288151,True,12,40.2677565,-111.635827833,1487.8,1.2552444444,4.6216318593,0.4624
350.261312962,True,12,40.2677561667,-111.635830833,1487.8,1.3442433333,4.5759042329,0.4624
350.491158962,True,12,40.2677556667,-111.635834,1487.8,1.3442433333,4.5759042329,0.4624
350.686067104,True,12,40.267755,-111.6358365,1487.8,1.0355766667,4.4418629463,0.4624
350.89202714,True,12,40.2677543333,-111.635839,1487.8,1.3607055556,4.4453536048,0.4624
351.064420938,True,12,40.2677538333,-111.635842167,1487.8,1.3607055556,4.4453536048,0.4624
351.262558937,True,12,40.267753,-111.635845333,1487.8,1.3607055556,4.4453536048,0.4624
351.487785101,True,12,40.2677521667,-111.6358485,1487.8,1.3766533333,4.4011967748,0.4624
351.67731595,True,12,40.2677516667,-111.6358515,1487.8,1.2573022222,4.4575709096,0.4624
351.865602016,True,12,40.2677513333,-111.635854167,1487.8,1.1878522222,4.4945718897,0.4624
352.091042995,True,12,40.2677508333,-111.635857333,1487.8,1.1878522222,4.4945718897,0.4624
352.285891056,True,12,40.2677503333,-111.6358605,1487.8,1.3257233333,4.5277331455,0.4624
352.664340973,True,12,40.26775,-111.6358665,1487.8,1.3257233333,4.5277331455,0.4624
352.89222312,True,12,40.2677498333,-111.635869333,1487.8,1.3257233333,4.5277331455,0.4624
353.09158802,True,12,40.2677496667,-111.635872167,1487.8,1.3205788889,4.6750389344,0.4624
353.27817297,True,12,40.2677496667,-111.6358755,1487.8,1.5119522222,4.6959828854,0.4624
353.464514971,True,12,40.2677495,-111.635878667,1487.8,1.3000011111,4.6207591947,0.4624
353.691748142,True,12,40.2677493333,-111.635881833,1487.8,1.3000011111,4.6207591947,0.4624
353.886971951,True,12,40.2677493333,-111.635885,1487.8,1.3869422222,4.6677085515,0.4624
354.078372955,True,12,40.2677495,-111.635888167,1487.9,1.2506144444,4.7514843556,0.4624
354.265290022,True,12,40.2677498333,-111.635891333,1487.9,1.4857155556,4.8281043098,0.4624
354.493772984,True,12,40.2677503333,-111.635894667,1487.9,1.5124666667,4.8717375411,0.4624
354.665295124,True,12,40.2677505,-111.635898,1487.9,1.3000011111,4.7736500371,0.4624
354.875231028,True,12,40.2677501667,-111.635901333,1487.9,1.3643066667,4.6813221197,0.4624
355.065184116,True,12,40.26775,-111.635904333,1487.9,1.3601911111,4.6849873111,0.4624
355.27492094,True,12,40.26775,-111.6359075,1487.9,1.3601911111,4.6849873111,0.4624
355.492171049,True,12,40.2677498333,-111.635911,1487.9,1.5618533333,4.6612508333,0.4624
355.678194046,True,12,40.2677493333,-111.6359145,1488,1.4507333333,4.5902159328,0.4624
355.866014957,True,12,40.2677488333,-111.635917833,1487.9,1.3792255556,4.5657813232,0.4624
356.061596155,True,12,40.2677485,-111.635921,1488,1.3792255556,4.5657813232,0.4624
356.292057991,True,12,40.2677478333,-111.635924,1488,1.3560755556,4.4896849678,0.4624
356.494451046,True,12,40.2677471667,-111.635927333,1488,1.3560755556,4.4896849678,0.4624
356.665159941,True,12,40.2677465,-111.6359305,1488,1.4023755556,4.4395940183,0.4624
356.875864029,True,12,40.2677458333,-111.635933833,1488.1,1.3920866667,4.4748496692,0.4624
357.092015982,True,12,40.2677455,-111.635937167,1488.1,1.3313822222,4.4849725789,0.4624
357.269120932,True,12,40.2677448333,-111.635940167,1488.1,1.3072033333,4.482354585,0.4624
357.464271069,True,12,40.2677445,-111.635943333,1488.1,1.3277811111,4.554611216,0.4624
357.665029049,True,12,40.2677443333,-111.635946667,1488.1,1.3277811111,4.554611216,0.4624
357.893199921,True,12,40.2677441667,-111.63595,1488.2,1.2398111111,4.5736353049,0.4624
358.079849958,True,12,40.2677438333,-111.635953167,1488.2,1.4219244444,4.638736086,0.4624
358.266179085,True,12,40.2677436667,-111.6359565,1488.2,1.4846866667,4.6277405117,0.4624
358.476616144,True,12,40.2677433333,-111.63596,1488.2,1.31955,4.6127306801,0.4624
358.692820072,True,12,40.267743,-111.635963333,1488.2,1.4311844444,4.5708427781,0.4624
358.870902061,True,12,40.2677425,-111.635966833,1488.3,1.4311844444,4.5708427781,0.4624
359.065402985,True,12,40.2677421667,-111.63597,1488.3,1.2979433333,4.5156903737,0.4624
359.266217947,True,12,40.2677425,-111.635973667,1488.5,1.2979433333,4.5156903737,0.4624
359.494518995,True,12,40.2677431667,-111.635977,1488.7,1.1456677778,4.708723789,0.4624
359.680786133,True,12,40.2677431667,-111.635980333,1488.9,1.02323,4.6856854428,0.4624
359.867250919,True,12,40.2677431667,-111.6359835,1489,1.2053433333,4.7113417828,0.4624
360.076756001,True,12,40.267743,-111.635986667,1489.1,1.2053433333,4.7113417828,0.4624
360.292695045,True,12,40.267743,-111.635989667,1489.1,1.22232,4.6987754122,0.4624
360.668159962,True,12,40.2677435,-111.635995333,1489.2,1.19454,4.7755698993,0.4624
360.867195129,True,12,40.2677438333,-111.635998167,1489.2,1.19454,4.7755698993,0.4624
361.091616154,True,12,40.267744,-111.636001167,1489.3,1.2758222222,4.7349037277,0.4624
361.281630993,True,12,40.2677438333,-111.636004333,1489.3,1.3267522222,4.6151741411,0.4624
361.465458155,True,12,40.2677433333,-111.636007667,1489.3,1.3499022222,4.5844563462,0.4624
361.695761919,True,12,40.2677426667,-111.636010667,1489.3,1.3499022222,4.5844563462,0.4624
361.894531012,True,12,40.2677421667,-111.636013667,1489.3,1.3344688889,4.6116834825,0.4624
362.071058989,True,12,40.267742,-111.636017167,1489.3,1.6163844444,4.6582837736,0.4624
362.268823147,True,12,40.267742,-111.636020667,1489.4,1.3956877778,4.6322783677,0.4624
362.466217041,True,12,40.2677418333,-111.636024,1489.3,1.3956877778,4.6322783677,0.4624
362.692513943,True,12,40.2677418333,-111.636027333,1489.4,1.3046311111,4.6272169129,0.4624
362.881339073,True,12,40.2677418333,-111.636030167,1489.4,1.2979433333,4.6108108179,0.4624
363.070099115,True,12,40.2677418333,-111.636033333,1489.3,1.5669977778,4.633849164,0.4624
363.295710087,True,12,40.267742,-111.636036833,1489.3,1.5669977778,4.633849164,0.4624
363.475080013,True,12,40.2677418333,-111.636040333,1489.4,1.3673933333,4.6067965606,0.4624
363.682239056,True,12,40.2677416667,-111.636043667,1489.4,1.5109233333,4.5959755193,0.4624
363.868602991,True,12,40.2677413333,-111.636046833,1489.4,1.2480422222,4.5977208485,0.4624
364.096971989,True,12,40.2677413333,-111.63605,1489.4,1.2480422222,4.5977208485,0.4624
364.254462004,True,12,40.2677413333,-111.636053333,1489.3,1.4795422222,4.6692793479,0.4624
364.482398033,True,12,40.267741,-111.636056667,1489.3,1.39826,4.6019096387,0.4624
364.666285038,True,12,40.2677406667,-111.63606,1489.3,1.4867444444,4.6347218287,0.4624
365.076117992,True,12,40.2677398333,-111.636066,1489.2,1.0890788889,4.6022587046,0.4624
365.282145977,True,12,40.2677396667,-111.636069,1489.1,1.5608244444,4.6577601748,0.4624
365.469800949,True,12,40.2677396667,-111.636072667,1489.1,1.59735,4.7254789498,0.4624
365.697970152,True,12,40.2677396667,-111.636076167,1489.2,1.59735,4.7254789498,0.4624
366.080147028,True,12,40.26774,-111.6360825,1489.1,1.38437,4.7314130692,0.4624
366.27060914,True,12,40.2677405,-111.6360855,1489.2,1.38437,4.7314130692,0.4624
366.497317076,True,12,40.267741,-111.636088667,1489.2,1.38437,4.7314130692,0.4624
366.691935062,True,12,40.2677415,-111.636092167,1489.2,1.3900288889,4.8808132532,0.4624
366.88189292,True,12,40.2677418333,-111.6360955,1489.2,1.5407611111,4.8413688121,0.4624
367.070039988,True,12,40.267742,-111.636098833,1489.2,1.3648211111,4.8057640954,0.4624
367.280522108,True,12,40.267742,-111.636102,1489.2,1.3648211111,4.8057640954,0.4624
367.470958948,True,12,40.2677423333,-111.636105333,1489.2,1.5387033333,4.8272316452,0.4624
367.683572054,True,12,40.2677425,-111.636108667,1489.2,1.4918888889,4.8610910327,0.4624
367.869591951,True,12,40.2677428333,-111.636112,1489.2,1.3776822222,4.8471283986,0.4624
368.080533981,True,12,40.267743,-111.636115,1489.2,1.3776822222,4.8471283986,0.4624
368.296519995,True,12,40.2677433333,-111.636117833,1489.3,1.0942233333,4.8652798229,0.4624
368.441823959,True,12,40.2677435,-111.636120167,1489.2,1.0304322222,4.8452085365,0.4624
368.670180082,True,12,40.2677438333,-111.636123,1489.3,1.2912555556,4.8804641874,0.4624
368.868998051,True,12,40.267744,-111.636125667,1489.4,1.2912555556,4.8804641874,0.4624
369.070789099,True,12,40.267744,-111.636128167,1489.4,1.1312633333,4.7637016604,0.4624
369.265510082,True,12,40.267744,-111.636130667,1489.4,0.8771277778,4.7191957645,0.4624
369.470582008,True,12,40.2677438333,-111.636132833,1489.5,0.9918488889,4.5874234059,0.4624
369.680526972,True,12,40.2677436667,-111.636135167,1489.5,0.9918488889,4.5874234059,0.4624
369.872719049,True,12,40.2677435,-111.636138167,1489.6,0.9918488889,4.5874234059,0.4624
370.073351145,True,12,40.2677435,-111.636141,1489.7,1.2583311111,4.6486844627,0.4624
